MarriedID,EmpStatusID,FromDiversityJobFairID,Salary,Termd,State,Sex,HispanicLatino,EngagementSurvey,EmpSatisfaction,SpecialProjectsCount,DaysLateLast30,Absences,Internal_Transfer_Request,Avg_Overtime_Hours,Distance_From_Home_Km,Remote_Work_Frequency,Age,Tenure_Years,Years_Since_Last_Review,MaritalDesc_Married,MaritalDesc_Separated,MaritalDesc_Single,MaritalDesc_Widowed,CitizenDesc_Non-Citizen,CitizenDesc_US Citizen,RaceDesc_Asian,RaceDesc_Black or African American,RaceDesc_Hispanic,RaceDesc_Two or more races,RaceDesc_White,EmploymentStatus_Terminated for Cause,EmploymentStatus_Voluntarily Terminated,Department_Executive Office,Department_IT/IS,Department_Production       ,Department_Sales,Department_Software Engineering,Position_Administrative Assistant,Position_Area Sales Manager,Position_BI Developer,Position_BI Director,Position_CIO,Position_Data Analyst,Position_Data Analyst ,Position_Data Architect,Position_Database Administrator,Position_Director of Operations,Position_Director of Sales,Position_Enterprise Architect,Position_IT Director,Position_IT Manager - DB,Position_IT Manager - Infra,Position_IT Manager - Support,Position_IT Support,Position_Network Engineer,Position_President & CEO,Position_Principal Data Architect,Position_Production Manager,Position_Production Technician I,Position_Production Technician II,Position_Sales Manager,Position_Senior BI Developer,Position_Shared Services Manager,Position_Software Engineer,Position_Software Engineering Manager,Position_Sr. Accountant,Position_Sr. DBA,Position_Sr. Network Engineer,RecruitmentSource_Diversity Job Fair,RecruitmentSource_Employee Referral,RecruitmentSource_Google Search,RecruitmentSource_Indeed,RecruitmentSource_LinkedIn,RecruitmentSource_On-line Web application,RecruitmentSource_Other,RecruitmentSource_Website,PerformanceScore_Fully Meets,PerformanceScore_Needs Improvement,PerformanceScore_PIP
0,1,0,61568,0,AL,1,0,1.93,3,0,6,5,0.0,0.6,22.1,1,-49,11.460643394934976,7.123887748117728,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,5,0,58275,1,MA,0,0,4.62,5,0,0,1,0.0,5.2,17.8,0,-25,4.58590006844627,10.861054072553046,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,1,0,53189,0,MA,1,0,1.12,2,0,4,9,0.0,6.9,36.9,0,-41,11.690622861054072,7.121149897330596,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,1,0,96820,0,MA,1,0,3.01,5,7,0,15,0.0,3.8,49.1,2,43,9.078713210130047,7.143052703627652,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,51259,0,MA,1,0,4.3,4,0,0,1,0.0,2.8,29.7,0,44,11.84394250513347,7.069130732375085,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,59231,0,WA,0,1,2.3,1,0,2,17,0.0,0.3,43.7,3,39,14.067077344284737,7.12662559890486,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,1,0,61584,0,MA,0,0,3.88,4,0,0,6,0.0,0.0,26.8,1,48,13.1854893908282,7.156741957563312,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,0,46335,0,MA,0,1,3.4,5,0,0,15,0.0,7.1,7.1,0,40,13.952087611225188,7.069130732375085,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,70621,0,MA,0,0,4.11,4,6,0,16,0.0,5.2,47.5,3,38,11.19233401779603,7.052703627652293,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1,0,138888,0,MA,1,0,4.3,5,5,0,4,0.0,1.4,35.2,4,-44,12.191649555099247,7.195071868583162,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,0,74241,0,CA,0,0,4.77,5,0,0,14,0.0,5.0,6.2,2,38,15.178644763860369,7.132101300479124,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,0,75188,0,MA,0,0,4.52,4,0,0,4,0.0,12.8,9.6,0,-47,11.490759753593428,7.1649555099247095,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,1,0,62514,0,MA,0,0,2.9,3,0,0,6,0.0,1.6,42.0,0,-47,15.887748117727584,7.148528405201916,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,5,0,60070,1,MA,0,0,5.0,3,0,0,7,0.0,8.3,23.6,0,35,6.1738535249828885,8.933607118412047,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,48888,0,MA,1,0,4.7,5,0,0,8,0.0,1.8,8.1,0,-48,11.345653661875428,7.085557837097878,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,1,0,54285,0,MA,1,0,4.2,3,0,0,3,0.0,6.0,11.8,1,48,11.958932238193018,7.175906913073238,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1,0,56847,0,MA,0,0,3.0,1,0,2,5,0.0,6.1,12.2,0,37,11.690622861054072,7.052703627652293,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,4,0,60340,1,MA,1,0,5.0,4,0,5,16,0.0,5.9,24.3,0,43,6.485968514715948,7.926078028747433,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,4,0,59124,1,MA,0,0,2.3,3,0,5,19,0.0,0.1,28.7,1,37,4.0219028062970565,9.163586584531142,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,4,0,99280,1,MA,0,0,2.1,5,4,4,19,0.0,11.7,33.8,3,39,2.0944558521560577,13.596167008898014,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,0,71776,0,MA,0,0,4.4,5,0,0,17,0.0,8.0,20.1,0,48,11.690622861054072,7.060917180013689,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,0,65902,0,MA,0,0,4.0,4,0,0,7,0.0,4.5,44.3,0,39,12.073921971252567,7.186858316221766,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,5,0,57748,1,MA,0,0,3.13,3,0,0,16,0.0,4.3,17.9,0,-29,4.525667351129363,10.11088295687885,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,1,0,64057,0,MA,1,0,1.56,5,0,6,15,0.0,0.7,17.1,1,37,10.847364818617386,7.197809719370294,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,1,0,53366,0,MA,1,0,1.2,3,6,3,2,0.0,6.4,29.0,2,39,10.962354551676933,7.110198494182067,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,1,0,58530,0,MA,0,0,5.0,5,0,0,19,0.0,14.6,39.5,0,45,14.182067077344286,7.12662559890486,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,5,0,72609,1,MA,1,1,4.76,5,0,0,20,0.0,2.3,13.7,0,45,2.108145106091718,12.944558521560575,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,5,0,55965,1,MA,0,0,3.66,3,0,0,6,0.0,14.7,27.7,1,43,1.7686516084873374,14.18754277891855,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,1,0,70187,1,MA,1,0,2.0,5,0,4,7,0.0,5.8,49.5,1,-49,3.887748117727584,7.129363449691992,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,1,0,178000,0,MA,1,0,5.0,5,5,0,15,0.0,14.7,38.0,3,46,14.91854893908282,7.186858316221766,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,0,99351,0,MA,0,0,5.0,3,2,0,3,0.0,0.2,13.1,1,47,17.190965092402465,7.099247091033539,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,1,0,67251,0,CT,1,0,4.3,3,0,2,7,0.0,2.6,7.2,1,-37,14.524298425735797,7.132101300479124,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,65707,0,CT,0,0,4.7,4,5,0,1,0.0,0.7,34.0,2,-42,15.874058863791923,7.1184120465434635,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,0,52249,0,MA,1,1,4.5,3,0,0,5,0.0,10.3,43.2,0,41,10.962354551676933,7.0718685831622174,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1,0,53171,0,MA,0,1,4.2,4,0,0,12,0.0,5.9,27.4,0,43,14.833675564681725,7.049965776865161,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,1,0,51337,0,MA,0,0,3.73,3,0,0,19,0.0,11.6,44.4,0,36,10.962354551676933,7.162217659137577,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,5,1,51505,1,MA,0,0,4.24,4,0,0,2,0.0,10.1,20.2,0,-44,5.023956194387406,9.878165639972622,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,4,0,59370,1,OH,0,0,3.97,4,0,0,7,0.0,12.7,46.4,3,-45,1.163586584531143,12.164271047227926,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,5,1,54933,1,MA,1,0,3.97,4,0,3,15,0.0,8.9,2.2,1,-48,3.2279260780287475,11.151266255989048,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,1,0,57815,0,MA,0,1,3.9,4,0,0,3,0.0,2.7,3.7,0,46,11.460643394934976,7.101984941820671,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,0,61555,0,IN,0,0,4.5,5,0,0,20,0.0,5.1,18.0,2,37,11.077344284736482,7.137577002053388,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,4,0,114800,1,MA,0,0,4.6,4,4,0,10,0.0,4.1,49.4,3,-45,0.07392197125256673,11.151266255989048,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,1,0,74679,0,MA,1,1,4.3,5,7,0,20,0.0,5.6,42.0,4,37,10.962354551676933,7.17864476386037,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,0,53018,0,MA,0,1,4.3,5,0,0,7,0.0,1.0,19.8,1,34,12.342231348391513,7.0718685831622174,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,1,59892,0,MA,1,0,4.5,4,0,0,1,0.0,6.5,1.3,0,-43,14.680355920602327,7.0718685831622174,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,5,1,68898,1,MA,1,0,3.0,3,0,3,10,0.0,4.8,6.6,0,-38,1.0924024640657084,15.028062970568104,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,1,0,61242,0,MA,0,1,4.61,4,5,0,11,0.0,9.2,4.9,2,45,11.19233401779603,7.129363449691992,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,3,0,66825,0,MA,0,0,4.6,3,0,0,20,0.0,11.8,37.4,0,40,11.84394250513347,7.101984941820671,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,1,0,48285,0,MA,1,0,5.0,3,0,0,2,0.0,0.9,24.0,0,47,13.702943189596168,7.167693360711842,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,3,0,66149,0,MA,0,0,4.4,5,0,0,1,0.0,9.6,11.0,0,43,12.457221081451062,7.063655030800821,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,3,0,49256,0,MA,0,0,4.1,5,0,0,3,0.0,4.0,11.2,0,-48,12.572210814510608,7.080082135523614,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,0,62957,0,MA,1,0,4.63,3,0,0,2,0.0,2.4,14.2,0,45,10.787132101300479,7.195071868583162,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,5,0,63813,1,MA,0,0,5.0,5,0,0,17,0.0,1.9,35.6,1,43,2.8884325804243667,12.78302532511978,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,99020,0,MA,1,0,4.2,5,5,0,8,0.0,0.8,26.8,5,37,8.903490759753593,7.129363449691992,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,5,0,71707,1,TN,1,0,4.5,5,0,0,20,0.0,14.0,43.0,2,-43,2.650239561943874,13.117043121149898,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,1,0,54828,0,MA,0,0,4.2,4,0,0,13,0.0,4.3,43.6,0,49,14.297056810403832,7.060917180013689,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,64246,0,MA,1,1,5.0,3,0,0,20,0.0,9.9,34.1,0,38,12.342231348391513,7.184120465434634,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,5,0,52177,1,MA,0,0,4.64,4,0,0,8,0.0,9.4,2.0,0,-26,3.9315537303216974,10.872005475701574,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,62065,0,MA,0,0,4.76,4,0,0,5,0.0,0.3,47.8,0,-48,11.84394250513347,7.080082135523614,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,46998,0,MA,1,0,4.17,4,0,0,1,0.0,3.6,33.3,1,42,13.587953456536619,7.091033538672143,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,5,0,68099,1,MA,0,0,5.0,3,0,0,15,0.0,9.4,38.4,1,-46,2.43668720054757,13.122518822724162,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,70545,0,NH,1,0,3.6,5,0,0,9,0.0,12.5,16.3,2,38,11.575633127994525,7.123887748117728,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,5,0,63478,1,MA,0,0,3.03,5,0,0,16,0.0,1.7,20.7,1,42,0.6461327857631759,14.028747433264886,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,97999,0,MA,0,0,4.48,5,6,0,4,0.0,6.5,13.0,4,42,10.962354551676933,7.197809719370294,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,1,0,180000,0,RI,0,0,4.5,4,0,0,19,0.0,4.6,11.5,3,-40,11.863107460643395,7.148528405201916,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,1,0,49920,1,MA,0,0,3.24,3,4,0,6,0.0,14.4,6.8,1,41,0.15879534565366188,10.91854893908282,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,55425,0,MA,0,0,4.8,4,0,0,4,0.0,8.3,39.1,0,40,14.067077344284737,7.186858316221766,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,2,0,69340,0,MA,0,0,3.0,5,0,0,4,0.0,10.6,48.0,0,42,9.774127310061601,7.156741957563312,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,2,0,64995,0,MA,0,0,4.5,3,0,0,6,0.0,7.2,6.3,1,34,10.778918548939084,7.082819986310746,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,5,0,68182,1,MA,0,0,3.72,3,0,0,18,0.0,1.4,15.8,0,50,2.108145106091718,13.117043121149898,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,5,0,83082,1,MA,1,0,2.34,2,0,3,4,0.0,9.1,11.9,0,50,1.5906913073237507,13.924709103353868,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
